,US Dollar Index
2006-08-15,-0.0016678966639004367
2006-08-16,-0.0042421447727758466
2006-08-17,-0.0004189367631384222
2006-08-18,0.0042024230446044974
2006-08-21,-0.0038063497811425817
2006-08-22,0.002282678342588662
2006-08-23,-0.0003565285186957201
2006-08-24,0.0022629187757690072
2006-08-25,0.0009080320960714872
2006-08-28,-0.0003677871574854219
2006-08-29,-0.0007348229424191111
2006-08-30,-0.0020005154702438244
2006-08-31,0.0006640759506124638
2006-09-01,-0.001388718200811212
2006-09-04,-0.00010563192504442487
2006-09-05,-0.000604114336587025
2006-09-06,0.0017395463016938173
2006-09-07,0.0020705121572155427
2006-09-08,0.004100774147640207
2006-09-11,0.0017574245076208417
2006-09-12,-0.0010814711666981003
2006-09-13,-0.0010236258128718534
2006-09-14,-0.0017183163148379865
2006-09-15,0.0020569581506968415
2006-09-18,-0.0007860674633236586
2006-09-19,0.0003780575788825402
2006-09-20,-0.00014973978891774653
2006-09-21,-0.002137422622855989
2006-09-22,-0.0008075895035827285
2006-09-25,0.001269073137236676
2006-09-26,0.0006592448890663238
2006-09-27,-0.000456884111548983
2006-09-28,0.00027956131320361344
2006-09-29,0.0006864678120037659
2006-10-02,-0.0018418965724619207
2006-10-03,0.0020628094852472856
2006-10-04,0.0024611038585828915
2006-10-05,-0.0009210293570482975
2006-10-06,0.0028928260356377855
2006-10-09,8.421103895117632e-05
2006-10-10,0.0034726519779810783
2006-10-11,2.1230885884016004e-05
2006-10-12,-0.0008451735133133687
2006-10-13,-0.0003116431079317472
2006-10-16,-0.0009129536175028763
2006-10-17,-0.0017688177489615375
2006-10-18,0.0008220395918625556
2006-10-19,-0.0033128364044925362
2006-10-20,-0.001290063963975907
2006-10-23,0.002907412067084447
2006-10-24,-0.0010086512413114423
2006-10-25,-0.00145705599446877
2006-10-26,-0.003207553125735063
2006-10-27,-0.004079039173282006
2006-10-30,0.0007775044773179474
2006-10-31,-0.001815159192843474
2006-11-01,0.0010760847355120173
2006-11-02,0.0016482913465216686
2006-11-03,0.0006686764507104481
2006-11-06,0.0008708474850314118
2006-11-07,-0.0036879128069852163
2006-11-08,0.0013823139751223401
2006-11-09,-0.0007778233244517541
2006-11-10,-0.0004133159528675323
2006-11-13,0.0033509877513497877
2006-11-14,-0.0004386933686743033
2006-11-15,0.0009043709557787771
2006-11-16,-0.0002667732396799405
2006-11-17,0.0017963435156804763
2006-11-20,0.0004072031065820436
2006-11-21,-3.9785606587683375e-05
2006-11-22,-0.004998903301826729
2006-11-23,-1.0253097716406145e-06
2006-11-24,-0.0047748725025991146
2006-11-27,-0.0006912843568841476
2006-11-28,-0.0016062087494046473
2006-11-29,0.0001538575918911267
2006-11-30,-0.0028887739436306292
2006-12-01,-0.0012363076852985877
2006-12-04,-0.00027576626217495903
2006-12-05,-0.002319771776766788
2006-12-06,0.0007868352177879956
2006-12-07,0.0003822030474460725
2006-12-08,0.0030273866365173596
2006-12-11,0.0005413389392445733
2006-12-12,0.0004893208061689247
2006-12-13,0.00018301780856333494
2006-12-14,0.0006719763133518075
2006-12-15,0.0019742836893792415
2006-12-18,0.0017548978870081111
2006-12-19,-0.0023117484373055275
2006-12-20,-0.001600102340523546
2006-12-21,0.0014321703063355784
2006-12-22,0.0020275540990644103
2006-12-25,0.00011121259832802544
2006-12-26,0.0005817419516258582
2006-12-27,0.00029841961090193436
2006-12-28,-0.001460791131557615
2006-12-29,-0.00035439949889559674
2007-01-01,1.1336559787133993e-05
2007-01-03,0.0009873001052227437
2007-01-04,0.004087385627846052
2007-01-05,0.0026147114947845385
2007-01-08,8.07935356990086e-05
2007-01-09,0.0018018570785782728
2007-01-10,0.001328036160148205
2007-01-11,-9.990386801272955e-05
2007-01-12,-0.0016669300450121716
2007-01-15,-9.191082607440393e-06
2007-01-16,0.0006280630840858059
2007-01-17,-0.0023545237064918068
2007-01-18,0.0007948775919197626
2007-01-19,-0.0014494738757376835
2007-01-22,0.001435199023818834
2007-01-23,-0.000156398540280267
2007-01-24,0.0009845447937208984
2007-01-25,-0.000698615026351268
2007-01-26,0.0031633408149664977
2007-01-29,0.0005858433750283165
2007-01-30,-0.0005610620874767491
2007-01-31,-0.0019103121195295225
2007-02-01,-0.002591768404720085
2007-02-02,0.0027039169952747244
2007-02-05,-0.001064564890996822
2007-02-06,-0.001372228466333003
2007-02-07,-0.00012073377486421233
2007-02-08,0.0009516607503385899
2007-02-09,-0.0011173938245845338
2007-02-12,0.002387736470857993
2007-02-13,-0.002395322076885198
2007-02-14,-0.004384568855846482
2007-02-15,-0.0012243274166074958
2007-02-16,5.3520628085168553e-05
2007-02-19,-9.777283767653522e-05
2007-02-20,0.001713765188436911
2007-02-21,-0.000524039004942467
2007-02-22,-4.1122648298475006e-05
2007-02-23,-0.0009294100713507225
2007-02-26,0.000540259077381533
2007-02-27,-0.0014378559284815573
2007-02-28,0.0015480753087653287
2007-03-01,0.0009996030382997123
2007-03-02,0.0003421146176432188
2007-03-05,0.003106735093576951
2007-03-06,-0.0016309756367255401
2007-03-07,-0.0005794140841719475
2007-03-08,0.0012036225653064836
2007-03-09,-0.0012011507269933386
2007-03-12,-0.00158635854781497
2007-03-13,-0.0008324657532838842
2007-03-14,0.0005718970215067287
2007-03-15,-0.00029092509038708414
2007-03-16,-0.0021275589320456367
2007-03-19,0.0006749745209999602
2007-03-20,-0.003168695716648351
2007-03-21,-0.0018492022087119864
2007-03-22,-0.002382541826442819
2007-03-23,0.001835265947568665
2007-03-26,-0.00017500947536497335
2007-03-27,-0.0009684171713312262
2007-03-28,0.0003483460818323181
2007-03-29,0.00017929430590291062
2007-03-30,-0.0019521960651436299
2007-04-02,-8.305794433671743e-06
2007-04-03,0.0006219015236068604
2007-04-04,-0.000132811219227702
2007-04-05,-0.0025507292096890177
2007-04-06,0.0013920273661345295
2007-04-09,0.0004197289216083533
2007-04-10,-0.001818408399364424
2007-04-11,-0.0009217845999548446
2007-04-12,-0.002388854235113813
2007-04-13,-0.0009279759164675383
2007-04-16,-0.0016424444421226925
2007-04-17,-0.0017853816384068022
2007-04-18,-0.000757995118637278
2007-04-19,-0.0004165315824319338
2007-04-20,-0.0010706278497593091
2007-04-23,0.00014815717690175312
2007-04-24,-0.00023638600468789406
2007-04-25,-0.0032692032853863795
2007-04-26,0.00332736951197532
2007-04-27,-0.001628744931188142
2007-04-30,-0.0018292753522513028
2007-05-01,0.0017630342747780858
2007-05-02,0.00033156603374395743
2007-05-03,-0.00019466471370610527
2007-05-04,-0.0011040164518447693
2007-05-07,-0.002322155938460746
2007-05-08,0.0018312117045475862
2007-05-09,-0.000753704219057072
2007-05-10,0.0016593999786904678
2007-05-11,0.0005571318138064552
2007-05-14,-0.0018609840690080315
2007-05-15,-0.0028399174494103674
2007-05-16,0.0027168682726048665
2007-05-17,0.00020671987242426582
2007-05-18,-0.0018622032838467861
2007-05-21,0.0004785684780783672
2007-05-22,-0.0013442080787645638
2007-05-23,-0.0012646007995745778
2007-05-24,0.002612865078550186
2007-05-25,-0.0021150444814023173
2007-05-28,-6.666511467456893e-05
2007-05-29,-0.0015090601814470306
2007-05-30,0.002074119294184662
2007-05-31,-0.002406159769008709
2007-06-01,-0.0020090859454100496
2007-06-04,-0.001435218629159185
2007-06-05,1.808570282646471e-05
2007-06-06,0.0013095939726763817
2007-06-07,0.002464893855508299
2007-06-08,0.00430507759632115
2007-06-11,-0.0010795705778499087
2007-06-12,0.00043842227142887324
2007-06-13,0.0021330720144119297
2007-06-14,1.896711418525321e-05
2007-06-15,-0.0029514377326720354
2007-06-18,-0.0007957912892030405
2007-06-19,-0.0023776408683465755
2007-06-20,0.0004145343591734907
2007-06-21,0.0026016883950918945
2007-06-22,-0.0017990155093740023
2007-06-25,0.0007772369121881173
2007-06-26,-0.0004518016516682488
2007-06-27,0.001010926474417806
2007-06-28,-0.0034241613818467576
2007-06-29,-0.001063248425554053
2007-07-02,-0.005367577621673503
2007-07-03,0.0006728325181024619
2007-07-04,-5.3363501499870125e-06
2007-07-05,0.0007342856990388835
2007-07-06,-0.002019937012946116
2007-07-09,-0.00025647629357561375
2007-07-10,-0.002330257322406104
2007-07-11,-0.00026785551659158635
2007-07-12,-0.002026601964014163
2007-07-13,-0.0011436880233849367
2007-07-16,-0.001117044551693147
2007-07-17,1.0763173585726094e-06
2007-07-18,-0.0012226952033967953
2007-07-19,-0.0006756764038067242
2007-07-20,-0.00016498945361531625
2007-07-23,-0.0006406529914935177
2007-07-24,-0.0016566208173023345
2007-07-25,0.004474352737689813
2007-07-26,0.0021491860105964378
2007-07-27,0.004616693120386373
2007-07-30,0.000462861510339474
2007-07-31,-0.0017672488401762054
2007-08-01,-0.00027080140088886484
2007-08-02,-0.0010417436197218688
2007-08-03,-0.0021424636509981276
2007-08-06,7.840702698813651e-05
2007-08-07,0.0022113344044540906
2007-08-08,-0.0023382638337453576
2007-08-09,0.003674586917783218
2007-08-10,0.0008604359970463271
2007-08-13,0.0008746661191985083
2007-08-14,0.004683600560664525
2007-08-15,0.004889325575064607
2007-08-16,0.00427612712615888
2007-08-17,-0.006179831516613943
2007-08-20,-0.0011153638185307235
2007-08-21,0.0005710416096156301
2007-08-22,-0.0017800389529382121
2007-08-23,-0.0012444234738012705
2007-08-24,-0.00315377191759747
2007-08-27,-0.0008048135106200061
2007-08-28,0.0024409550597206398
2007-08-29,-0.0013000935641106492
2007-08-30,0.00016005565668697486
2007-08-31,-0.0006934635195513517
2007-09-03,1.814932409782699e-05
2007-09-04,-0.0002754376843591144
2007-09-05,-0.0010465244176571797
2007-09-06,-0.0010529657823535876
2007-09-07,-0.0016362251034813813
2007-09-10,-0.000632410050389165
2007-09-11,-0.0033302979892722018
2007-09-12,-0.0030756184597372505
2007-09-13,-0.00023100521812724484
2007-09-14,0.0009836185935225839
2007-09-17,0.0012372139279870353
2007-09-18,-0.0017732674013982708
2007-09-19,-0.005450126486103768
2007-09-20,-0.007945447482133106
2007-09-21,0.000702244118432116
2007-09-24,-0.000914900082417458
2007-09-25,-0.0006837947215423412
2007-09-26,0.001032415436088563
2007-09-27,-0.0009165130942160316
2007-09-28,-0.004434606791264839
2007-10-01,-0.0007092229775049752
2007-10-02,0.0026397418136643314
2007-10-03,-0.00017778753292363447
2007-10-04,0.0006520035388204448
2007-10-05,-0.004649902592274158
2007-10-08,9.587907334540624e-05
2007-10-09,0.0012441045532682882
2007-10-10,-0.0016013488750385996
2007-10-11,-0.0024835915401354436
2007-10-12,0.0011537173679772028
2007-10-15,-0.0006159314307159214
2007-10-16,0.0019174121121685594
2007-10-17,-0.0021750082403378945
2007-10-18,-0.0022824946141523084
2007-10-19,-0.002292145581141991
2007-10-22,0.006396127030212639
2007-10-23,-0.005379492422061927
2007-10-24,0.00040248409189946877
2007-10-25,-0.002590156739395
2007-10-26,-0.003796983081923555
2007-10-29,-0.002665899244624792
2007-10-30,-0.0009685522492557386
2007-10-31,-0.0020856376476066085
2007-11-01,0.00026812087651961747
2007-11-02,-0.0030326548740058357
2007-11-05,-8.212175619060069e-05
2007-11-06,-0.004402312648576712
2007-11-07,-0.004867007632172959
2007-11-08,0.002271098791661652
2007-11-09,0.002247824968758305
2007-11-12,3.9565234593696985e-05
2007-11-13,0.007196066240886312
2007-11-14,-0.0015095127360227334
2007-11-15,0.0053300602132697605
2007-11-16,-0.0013763216768986064
2007-11-19,0.0023287527066151448
2007-11-20,-0.002948857429445173
2007-11-21,0.0008178153798583665
2007-11-22,-9.290850638943304e-05
2007-11-23,-0.000990742990073512
2007-11-26,-0.0010466346326245546
2007-11-27,0.002952493129171563
2007-11-28,0.00012638661778230365
2007-11-29,-0.0005748186916724185
2007-11-30,0.0028321067584518023
2007-12-03,0.0002131192173280283
2007-12-04,0.00030008824156091407
2007-12-05,0.0023185735698227905
2007-12-06,0.0005752427535545834
2007-12-07,-0.0020772450481948423
2007-12-10,-0.0006563405393358313
2007-12-11,0.000406997684015975
2007-12-12,0.00019282727134917188
2007-12-13,0.004485434318197257
2007-12-14,0.003296079097022897
2007-12-17,0.0011256765946623393
2007-12-18,0.00026398251309145415
2007-12-19,0.0006018096249786886
2007-12-20,-0.0016023890163516796
2007-12-21,-0.0011307678278315025
2007-12-24,-0.00208482723820147
2007-12-25,-2.217816160721142e-06
2007-12-26,-0.0028388109817628626
2007-12-27,-0.002653393029116158
2007-12-28,-0.003089737299852846
2007-12-31,0.00249980706187114
2008-01-01,-7.80985022930114e-06
2008-01-02,-0.003104997562192069
2008-01-03,-0.0013474886795282748
2008-01-04,0.00017594782082475113
2008-01-07,0.003642711719312741
2008-01-08,-0.0025901009022929466
2008-01-09,0.0038157685600370694
2008-01-10,-0.0006478539975713904
2008-01-11,-0.0011280636803663313
2008-01-14,-0.0027546455320789365
2008-01-15,-0.0013374419909739643
2008-01-16,0.0057719377940788075
2008-01-17,-0.00024199816884340475
2008-01-18,0.00279871141035426
2008-01-21,0.0003025607540882991
2008-01-22,-0.0009618966600501988
2008-01-23,0.0008214603739982174
2008-01-24,-0.007905349345706525
2008-01-25,0.00017263993363458852
2008-01-28,-0.0029467015772531857
2008-01-29,-0.0013636031498895917
2008-01-30,-0.0010131233241250648
2008-01-31,-0.0010085166129166767
2008-02-01,-0.001943495381519611
2008-02-04,-4.068605734008912e-05
2008-02-05,0.006749639461656187
2008-02-06,-0.0008677982846108101
2008-02-07,0.0047573728605023735
2008-02-08,-0.0022309921149246126
2008-02-11,-8.630100445405908e-05
2008-02-12,-0.00292552028865134
2008-02-13,0.0020718596936164513
2008-02-14,-0.0026105530513291786
2008-02-15,-5.5114700440395126e-05
2008-02-18,-2.2497036015201033e-06
2008-02-19,0.0006996593941084317
2008-02-20,0.003311503935361726
2008-02-21,-0.006063376399887077
2008-02-22,-8.792100635723887e-05
2008-02-25,-0.001926541176576757
2008-02-26,-0.004941420169804145
2008-02-27,-0.008677658746103822
2008-02-28,-0.0034235870260937995
2008-02-29,0.001483289156363643
2008-03-03,0.0008340465368139593
2008-03-04,0.0007542576007499857
2008-03-05,-0.001938057749997446
2008-03-06,-0.002573027737514444
2008-03-07,0.0024772610904320036
2008-03-10,0.00022266653505620404
2008-03-11,0.0003568756512120075
2008-03-12,-0.005142452707903478
2008-03-13,-0.003907619223318837
2008-03-14,0.00047459691095275147
2008-03-17,-0.001022791828309777
2008-03-18,-0.00257812852885686
2008-03-19,0.005299637362675691
2008-03-20,0.00870685124544468
2008-03-21,-0.0013534976233635643
2008-03-24,0.0011374698862873789
2008-03-25,-0.00545640090573507
2008-03-26,-0.0032544893181120083
2008-03-27,-0.0010745072575455428
2008-03-28,0.0020657357361872908
2008-03-31,0.0005909722069927792
2008-04-01,0.003916339151509796
2008-04-02,-0.0015971944532540139
2008-04-03,-0.002833513257205267
2008-04-04,-0.001518886826772925
2008-04-07,0.0010657628874082281
2008-04-08,0.001546135815156724
2008-04-09,-0.0018504235221687981
2008-04-10,-0.000731146132202487
2008-04-11,-0.00011790121958410449
2008-04-14,-0.0017768190430610398
2008-04-15,0.0014047611327030474
2008-04-16,-0.006554836620581539
2008-04-17,0.002374752193444518
2008-04-18,0.004877612571233536
2008-04-21,-0.0026557969297692496
2008-04-22,-0.0042979029617173925
2008-04-23,0.005319631780464684
2008-04-24,0.0038351965234342256
2008-04-25,0.001364232881356564
2008-04-28,-0.0008084418837386309
2008-04-29,0.0012620514386811887
2008-04-30,0.00020374569774261886
2008-05-01,0.0028081256106811114
2008-05-02,0.001106333068226606
2008-05-05,-0.0019201867223960223
2008-05-06,-0.0024878364781607543
2008-05-07,0.00570083019563139
2008-05-08,0.0013212414173691123
2008-05-09,-0.002340565417488505
2008-05-12,-0.0024354519281901688
2008-05-13,0.0010673216889187653
2008-05-14,0.0026706238265092885
2008-05-15,-0.0021015064229865654
2008-05-16,-0.004551382562744899
2008-05-19,0.000426338501247292
2008-05-20,-0.0029923119007169152
2008-05-21,-0.004657895375259957
2008-05-22,0.001889518857467909
2008-05-23,-0.0015071424185870708
2008-05-26,-2.5524351391470468e-05
2008-05-27,0.0029690219282978436
2008-05-28,0.0005691420877103059
2008-05-29,0.0007688296793690874
2008-05-30,-0.00012938762684611138
2008-06-02,0.0009439586645467735
2008-06-03,0.002352476737837339
2008-06-04,0.0030402172373409364
2008-06-05,-3.5591315259875245e-05
2008-06-06,-0.0033755545553911803
2008-06-09,0.0012303750570257233
2008-06-10,0.006453832488010569
2008-06-11,-0.0030250198638398507
2008-06-12,0.004733624674477355
2008-06-13,0.0016377782368375282
2008-06-16,-0.004228471938944267
2008-06-17,-0.002068860559027108
2008-06-18,-0.00026487696980748154
2008-06-19,-0.0012123339205755146
2008-06-20,-0.0020429138221093046
2008-06-23,0.003598239888796373
2008-06-24,-0.002862996939792306
2008-06-25,0.0009992341887574696
2008-06-26,-0.004298506091081955
2008-06-27,-0.0004187851078630844
2008-06-30,0.001374606142446666
2008-07-01,0.0009520285931299277
2008-07-02,-0.004220176936531539
2008-07-03,0.004695981183697073
2008-07-04,-7.135926743950805e-05
2008-07-07,0.0009622678212344304
2008-07-08,0.00018513897497407505
2008-07-09,-0.005108200023454246
2008-07-10,-0.00024614744578688175
2008-07-11,-0.0033659992463490607
2008-07-14,-0.0013117453984528016
2008-07-15,-0.002726811361094761
2008-07-16,0.0006451380001422091
2008-07-17,0.00011870334056807152
2008-07-18,0.0015685599153816288
2008-07-21,-0.0006784898952638674
2008-07-22,0.0020438271884819503
2008-07-23,0.0008759625436096652
2008-07-24,0.0015683974293583258
2008-07-25,-0.00011689584811425124
2008-07-28,0.0008681399580514615
2008-07-29,0.004058214385670222
2008-07-30,-9.2147320528424e-06
2008-07-31,0.0004607408482470987
2008-08-01,-0.00035690971450685893
2008-08-04,0.002711178832995209
2008-08-05,0.003066811698910321
2008-08-06,0.0031181257808194918
2008-08-07,0.0031141410313195728
2008-08-08,0.011615600660952463
2008-08-11,0.0015872855167788913
2008-08-12,0.0017588588757229129
2008-08-13,0.0014519304508497921
2008-08-14,0.0005194741220160282
2008-08-15,0.003993621842392381
2008-08-18,-0.0014243617120873742
2008-08-19,0.0005569407767707091
2008-08-20,0.0005711321691308502
2008-08-21,-0.008750503078674199
2008-08-22,0.0036586408256178427
2008-08-25,0.0007989860832984252
2008-08-26,0.0043813977028173134
2008-08-27,-0.000655513279160469
2008-08-28,0.0020146828659366456
2008-08-29,0.00260736452447885
2008-09-01,0.00025872589157716064
2008-09-02,0.008479129662522178
2008-09-03,-0.00016732016934573046
2008-09-04,0.003671750968307297
2008-09-05,0.001962438337861805
2008-09-08,0.003525251529981066
2008-09-09,-0.0009284007723945331
2008-09-10,0.006010183679686865
2008-09-11,0.00392713205388584
2008-09-12,-0.011022801359280576
2008-09-15,0.0031310606905388116
2008-09-16,0.003295661366435221
2008-09-17,0.00042146700934408976
2008-09-18,-0.0042031223194373135
2008-09-19,-0.007738430789729911
2008-09-22,-0.009774574896649901
2008-09-23,0.0001131925972042147
2008-09-24,0.0037515770271665527
2008-09-25,5.4167468124255436e-05
2008-09-26,0.002455090416083161
2008-09-29,0.007816979684012626
2008-09-30,0.010735687846636699
2008-10-01,0.001447325262807997
2008-10-02,0.009384829912118642
2008-10-03,0.00173700352969397
2008-10-06,0.01733457057516774
2008-10-07,0.003425704765197546
2008-10-08,0.01549394746405075
2008-10-09,-0.00468296888470876
2008-10-10,0.015383212643100386
2008-10-13,-0.00031020724701269486
2008-10-14,-0.017497443058285933
2008-10-15,0.009870717598364331
2008-10-16,0.011969610460420999
2008-10-17,-0.006531595640858812
2008-10-20,0.004451243534185023
2008-10-21,0.012873813804942014
2008-10-22,0.017992601398854502
2008-10-23,-0.0010472952611865205
2008-10-24,0.007290289208176315
2008-10-27,0.004882948660797526
2008-10-28,0.0008022161097891445
2008-10-29,-0.022718396931956986
2008-10-30,-0.006392818144853929
2008-10-31,0.003110898400109363
2008-11-03,-0.003324773320022234
2008-11-04,-0.014469826870955216
2008-11-05,0.0010163711264881137
2008-11-06,0.014690815971815319
2008-11-07,-0.001426613781491004
2008-11-10,0.0019648994309537926
2008-11-11,0.00014459326617122237
2008-11-12,0.015969222150493678
2008-11-13,0.005724608106946416
2008-11-14,-0.00789494369878363
2008-11-17,0.0013112740850049764
2008-11-18,0.0029039720917996004
2008-11-19,0.004772354075337715
2008-11-20,0.013675839513783039
2008-11-21,0.003439404223921416
2008-11-24,-0.02052419740053213
2008-11-25,-0.006919075486197301
2008-11-26,0.004532751585570205
2008-11-27,-1.975179889535106e-06
2008-11-28,0.003855558759742639
2008-12-01,0.005190522475867487
2008-12-02,-0.001813565824707708
2008-12-03,0.004274966638591948
2008-12-04,-0.0034522787871332783
2008-12-05,0.013899080546479592
2008-12-08,-0.017078911819669917
2008-12-09,0.00011698470449572618
2008-12-10,-0.00435741625759567
2008-12-11,-0.01758492585246718
2008-12-12,0.00812882310438856
2008-12-15,-0.012150240732064721
2008-12-16,-0.006286572869250384
2008-12-17,-0.016799844837023015
2008-12-18,0.00022721944337433797
2008-12-19,0.01324904718585529
2008-12-22,0.00037196390829108417
2008-12-23,0.001074728796517821
2008-12-24,-0.00045690537682985255
2008-12-25,0.0001730722047057487
2008-12-26,0.00017813173401570737
2008-12-29,-0.0032923058760789825
2008-12-30,0.0045682941597513516
2008-12-31,0.0027291217106966137
2009-01-02,-0.0005169697866637124
2009-01-05,0.0032322252963463693
2009-01-06,-0.0013384620828047478
2009-01-07,-0.0070667121516877485
2009-01-08,0.0023784522219616466
2009-01-09,0.005623342822533628
2009-01-12,0.007352703205657063
2009-01-13,0.007605253699215497
2009-01-14,0.0039348463576514
2009-01-15,0.007053772234716815
2009-01-16,-0.007434068592908072
2009-01-21,0.013798889892861821
2009-01-22,-0.0025220199273854327
2009-01-23,0.0026157858354804997
2009-01-26,-0.011097879141628186
2009-01-27,0.0019192603420203902
2009-01-28,-0.0061688125554758555
2009-01-29,0.007893891458743862
2009-01-30,0.007668260643893143
2009-02-02,0.0038171938239408565
2009-02-03,-0.00640055723186872
2009-02-04,0.0005400066371725742
2009-02-05,0.00045237945706610994
2009-02-06,-0.0020225263531652438
2009-02-09,-0.007683877911062398
2009-02-10,0.007385822825431321
2009-02-11,0.005216823617089306
2009-02-12,0.0035015649452270203
2009-02-13,-0.002945476520010093
