Date,DIA,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
1998-07-07,1.1988044550275307,0.0,0.0,-0.05498050795107978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11536670510052682
1998-07-08,-3.276066769244794,0.0,0.0,0.2248612024634955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.617804673814187
1998-07-09,-1.8223848491413515,0.0,0.0,-0.168762272491911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11584551475332328
1998-07-10,-0.747431457569613,0.0,0.0,0.1635205712393566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07529282402570892
1998-07-13,2.04946149776159,0.0,0.0,0.006987667976435352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882332946487904
1998-07-14,-3.918862677773452,0.0,0.0,0.29141226114019747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041530044831054935
1998-07-15,0.056877216729685376,0.0,0.0,-0.03718833395721188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612442785344787
1998-07-16,0.6582868804135631,0.0,0.0,0.1437418307774434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06033872523955597
1998-07-17,0.03213472265613637,0.0,0.0,0.02400186068414789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07727802940502415
1998-07-20,-0.10115654237520366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047831288678076955
1998-07-21,-0.7633877961181412,0.0,0.0,-0.308997106871457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29113503899707405
1998-07-22,-0.8185100795231992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11179012498370278
1998-07-23,-26.96091819423779,0.0,0.0,-0.5102595317603066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4650331704205829
1998-07-24,-0.04052453705875958,0.0,0.0,-0.04309725051676694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10838751630444643
1998-07-27,-0.4390788889454662,0.0,0.0,0.3906162671638711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537996299554005
1998-07-28,0.9846662300679405,0.0,0.0,-0.6651123921076894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99179292157809
1998-07-29,0.098834483395148,0.0,0.0,-0.45615769721599675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.44187618470783
1998-07-30,-0.541004108206036,0.0,0.0,3.2477814883697462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6044481708451013
1998-07-31,1.6247516753943576,0.0,0.0,-1.08808593956033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.971172300454501
1998-08-03,0.2663374311661999,0.0,0.0,2.427097781001284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387829876712133
1998-08-04,0.8479685642457302,0.0,0.0,6.543474902820207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5059194254087256
1998-08-05,-0.11859655773629485,0.0,0.0,-0.30732898271066045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024362623468103806
1998-08-06,0.0,0.0,0.0,-0.13968461257474118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4023834117090913
1998-08-07,-0.09282304240740402,0.0,0.0,-0.06466878507001184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27496912999547063
1998-08-10,0.0762961984852033,0.0,0.0,0.23007062247670063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16456350934155162
