Date,DIA,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
1998-07-29,-0.8007919276900294,0.0,0.0,-0.7703221863627567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5825938816567933
1998-07-30,-7.014843699627385,0.0,0.0,-4.872084093624077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552815512271702
1998-07-31,-2.3784633663213457,0.0,0.0,-2.423110307257719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.214323950573579
1998-08-03,-0.5697375609697236,0.0,0.0,-0.803514427793568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5374731911796942
1998-08-04,3.031781521113194,0.0,0.0,8.239482848623394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1100382102456434
1998-08-05,-1.2584561736900821,0.0,0.0,-1.3542962267629282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0405405298401444
1998-08-06,-1.0,0.0,0.0,-0.6851729315002296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.114040291014426
1998-08-07,inf,0.0,0.0,-0.6017059441528979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5916180722876985
1998-08-10,-1.7456570203107962,0.0,0.0,-4.327605963338698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4339164340043093
1998-08-11,2.766098157581161,0.0,0.0,1.614976940466351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.177358049392699
1998-08-12,-1.9489346408192563,0.0,0.0,-2.1323733802333136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7241844399760193
1998-08-13,-2.055043513532719,0.0,0.0,-1.7120365864982783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6876785782181203
1998-08-14,-1.0225931219235935,0.0,0.0,-0.03594147694068439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4559539444043075
1998-08-17,44.980454745455255,0.0,0.0,-2.821159630913332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.27060786754577
1998-08-18,0.11152714679179776,0.0,0.0,-0.12959092677314643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31101649960593614
1998-08-19,-1.245322914557406,0.0,0.0,-1.138077296931412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3285225851293494
1998-08-20,0.7777863323067766,0.0,0.0,1.3391103103758715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1706339025619471
1998-08-21,-0.35434093529049127,0.0,0.0,0.3414981359035367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4213564357967927
1998-08-24,-1.0683333617787216,0.0,0.0,-1.792053077934241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8013304983237075
1998-08-25,8.008350206653017,0.0,0.0,-0.638698923104365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0865867014456754
1998-08-26,-2.827395757856727,0.0,0.0,-3.4946250767547076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.070319947516403
1998-08-27,7.474045409038808,0.0,0.0,7.246817611128309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7665866278805615
1998-08-28,-0.9355772837870351,0.0,0.0,-0.9232201941812284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40045965463031996
1998-08-31,21.310637597315438,0.0,0.0,18.73928817829242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090783082330186
1998-09-01,-1.6678818025480004,0.0,0.0,-1.5931659617561924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5906403635851825
1998-09-02,-1.1955735442666093,0.0,0.0,-1.1697465796007411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770981031085148
1998-09-03,0.00973832149951015,0.0,0.0,0.0947339920221526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.168690537994706
1998-09-04,-0.7896559274098609,0.0,0.0,0.048260054965374444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7421974222016534
1998-09-08,-24.848864580738645,0.0,0.0,-7.515381319546675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.726995982098654
1998-09-09,-1.5610843177719538,0.0,0.0,-1.4519192045477518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3630217972916632
1998-09-10,0.24816861444831284,0.0,0.0,-0.18008977931565495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10428978106494013
1998-09-11,-2.1568375312687085,0.0,0.0,-2.6261096142575804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.471264622212038
1998-09-14,-0.7771558267739909,0.0,0.0,-0.4681960997474972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5875517022909142
1998-09-15,0.2616807859323105,0.0,0.0,-0.6488994298978501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4910288796702086
1998-09-16,-0.046145443325189994,0.0,0.0,0.49099100437638854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05695066430192752
1998-09-17,-3.7488600804760983,0.0,0.0,-4.171441186560403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.674151871026057
1998-09-18,-1.0617343859469504,0.0,0.0,-1.1559129956718208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4119251526557772
1998-09-21,2.111949879520729,0.0,0.0,-1.1375403762473537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05909929089292898
1998-09-22,-1.887803484111617,0.0,0.0,-14.497091146906659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03227797791203657
1998-09-23,-8.76009966761448,0.0,0.0,3.8487556094089754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5596352947122245
1998-09-24,-1.673733008148945,0.0,0.0,-1.6118396103298684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.61650391889328
1998-09-25,-1.1748971776284622,0.0,0.0,-0.9512033808521867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5957829580784355
1998-09-28,2.202448671483715,0.0,0.0,-8.511695734086922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1854504588243326
1998-09-29,-1.5062324939985046,0.0,0.0,-1.2642825159651832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18602235790232102
1998-09-30,3.2414392248030364,0.0,0.0,11.780860494834908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800884985400879
1998-10-01,-0.18733762225425543,0.0,0.0,-0.04953616113449422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075225177824934
1998-10-02,-2.009578846389884,0.0,0.0,-1.6682250656799553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0341552432446333
1998-10-05,-1.4718921299086247,0.0,0.0,-2.045420561455079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.494661385064074
1998-10-06,-0.966274300461932,0.0,0.0,-0.9529227841843699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6536678109881129
1998-10-07,-6.002853187792679,0.0,0.0,14.691346345462403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032789721953434
1998-10-08,-1.199728397629356,0.0,0.0,-0.6328943681511208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06947916416937172
1998-10-09,-60.99401233577015,0.0,0.0,-4.667406533506961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7387558127495044
1998-10-12,-0.6908542916859017,0.0,0.0,-0.2726272749348002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3054993093016847
1998-10-13,-2.0186066493059034,0.0,0.0,-1.235684943481886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6598313922353198
1998-10-14,-1.8527258766688708,0.0,0.0,-3.7367928962134807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.881379070741355
1998-10-15,7.0691974763116505,0.0,0.0,4.712790762528636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1766291637567523
1998-10-16,-0.9291067280021593,0.0,0.0,-0.9945140940912571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8642520182294255
1998-10-19,0.39490704091273643,0.0,0.0,10.996841081218914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7776499169811193
1998-10-20,-0.3959743387103548,0.0,0.0,0.6605176551356429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.337627275351564
1998-10-21,-0.3550487746547084,0.0,0.0,-1.5964615705838106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.749147869723953
1998-10-22,1.9038700035067713,0.0,0.0,-5.265373831079084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232345909500012
1998-10-23,-3.485106018158776,0.0,0.0,-1.8500493614789426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3096523450758946
