Date,DIA,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
2003-01-14 00:00:00-05:00,55.72511672973633,,17.128507614135742,63.345699310302734,13.186230659484863,12.87467098236084,12.689451217651367,14.405572891235352,12.70614242553711,12.399077415466309,9.765780448913574,19.71723175048828,18.941736221313477,1460.989990234375
2003-01-15 00:00:00-05:00,55.246238708496094,,17.12626075744629,62.7144660949707,12.968376159667969,12.915450096130371,12.502446174621582,14.202009201049805,12.454758644104004,12.278231620788574,9.736316680908203,19.495046615600586,18.716327667236328,1438.800048828125
2003-01-16 00:00:00-05:00,55.00680160522461,,16.975278854370117,62.456565856933594,13.038863182067871,13.043620109558105,12.379563331604004,14.120573997497559,12.18814754486084,12.459500312805176,9.721586227416992,19.437705993652344,18.646381378173828,1423.75
2003-01-17 00:00:00-05:00,54.29369354248047,,16.749927520751953,61.533485412597656,12.936346054077148,12.944571495056152,12.342156410217285,14.018794059753418,11.593971252441406,12.386994361877441,9.677395820617676,19.423368453979492,18.4598388671875,1376.18994140625
2003-01-21 00:00:00-05:00,53.39207077026367,,16.713876724243164,60.57647705078125,12.654424667358398,12.641648292541504,12.139131546020508,13.672737121582031,11.517797470092773,12.296363830566406,9.476088523864746,19.280027389526367,17.939077377319336,1364.25
2003-01-22 00:00:00-05:00,52.559776306152344,,16.731901168823242,59.84344482421875,12.500646591186523,12.606690406799316,11.946786880493164,13.414891242980957,11.441619873046875,12.15134334564209,9.392621040344238,19.229860305786133,17.682571411132812,1359.47998046875
2003-01-23 00:00:00-05:00,52.61021041870117,,16.774723052978516,60.20998001098633,12.686456680297852,12.641648292541504,12.128445625305176,13.659173011779785,11.63967514038086,12.066743850708008,9.564473152160645,19.28719711303711,18.094520568847656,1388.27001953125
2003-01-24 00:00:00-05:00,51.32396697998047,,16.621488571166992,58.62852478027344,12.40453052520752,12.420269966125488,11.663607597351074,13.238475799560547,11.182626724243164,11.800880432128906,9.318975448608398,18.86432456970215,17.589311599731445,1342.1400146484375
2003-01-27 00:00:00-05:00,50.535797119140625,,16.47275733947754,57.82765579223633,12.020097732543945,12.02995491027832,11.487292289733887,13.136685371398926,11.06074047088623,11.643774032592773,8.960554122924805,18.448625564575195,17.309492111206055,1325.27001953125
2003-01-28 00:00:00-05:00,50.92046356201172,,16.53360366821289,58.25524139404297,12.122614860534668,12.233856201171875,11.652921676635742,13.21811294555664,11.213094711303711,11.680030822753906,9.230599403381348,18.76398277282715,17.565988540649414,1342.1800537109375
