,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
1996-08-09,1.0999999999999996,1.3499999999999996,0.5700000000000003,0.9000000000000004,0.25,0.20000000000000018,1.38
1996-08-16,1.13,1.38,0.6099999999999994,0.9500000000000002,0.25,0.20999999999999996,1.3200000000000003
1996-08-23,1.33,1.5699999999999994,0.6299999999999999,0.9699999999999998,0.23999999999999932,0.20999999999999996,1.21
1996-08-30,1.4400000000000004,1.67,0.6200000000000001,0.9400000000000004,0.22999999999999954,0.16999999999999993,1.13
1996-09-06,1.3899999999999997,1.6100000000000003,0.6100000000000003,0.9399999999999995,0.22000000000000064,0.17999999999999972,1.3999999999999995
1996-09-13,1.2700000000000005,1.5300000000000002,0.6400000000000006,1.0,0.2599999999999998,0.20999999999999996,1.5399999999999991
1996-09-20,1.33,1.5599999999999996,0.5899999999999999,0.9199999999999999,0.22999999999999954,0.1900000000000004,1.290000000000001
1996-09-27,1.3899999999999997,1.6399999999999997,0.6099999999999994,0.96,0.25,0.23000000000000043,1.4800000000000004
1996-10-04,1.1900000000000004,1.4700000000000006,0.6300000000000008,0.9800000000000004,0.28000000000000025,0.2599999999999998,1.58
1996-10-11,1.1600000000000001,1.42,0.6299999999999999,1.0099999999999998,0.2599999999999998,0.29000000000000004,1.3100000000000005
1996-10-18,1.13,1.38,0.6100000000000003,0.9900000000000002,0.25,0.29000000000000004,1.38
1996-10-25,1.12,1.4000000000000004,0.6399999999999997,1.0,0.28000000000000025,0.28000000000000025,1.3200000000000003
1996-11-01,0.9400000000000004,1.21,0.5899999999999999,0.96,0.2699999999999996,0.2999999999999998,1.4000000000000004
1996-11-08,0.8600000000000003,1.1100000000000003,0.5300000000000002,0.8700000000000001,0.25,0.21999999999999975,1.38
1996-11-15,0.7999999999999998,1.0300000000000002,0.5100000000000007,0.8700000000000001,0.23000000000000043,0.2699999999999996,1.3999999999999995
1996-11-22,0.7600000000000007,0.9700000000000006,0.45999999999999996,0.8499999999999996,0.20999999999999996,0.29000000000000004,1.38
1996-11-29,0.71,0.9299999999999997,0.46999999999999975,0.8600000000000003,0.21999999999999975,0.3000000000000007,1.46
1996-12-06,0.9899999999999993,1.2299999999999995,0.5299999999999994,0.8899999999999997,0.2400000000000002,0.27000000000000046,1.1800000000000006
1996-12-13,1.1399999999999997,1.4100000000000001,0.5600000000000005,0.9100000000000001,0.27000000000000046,0.25,1.2400000000000002
1996-12-20,1.1000000000000005,1.33,0.5199999999999996,0.8600000000000003,0.22999999999999954,0.2400000000000002,1.3900000000000006
1996-12-27,0.9799999999999995,1.1899999999999995,0.4900000000000002,0.8200000000000003,0.20999999999999996,0.2400000000000002,1.3399999999999999
1997-01-03,1.1100000000000003,1.3499999999999996,0.5699999999999994,0.8899999999999997,0.23999999999999932,0.22000000000000064,1.1500000000000004
1997-01-10,1.2300000000000004,1.46,0.5700000000000003,0.8800000000000008,0.22999999999999954,0.23000000000000043,1.2199999999999998
1997-01-17,1.1800000000000006,1.42,0.5599999999999996,0.9000000000000004,0.23999999999999932,0.27000000000000046,1.3100000000000005
1997-01-24,1.2299999999999995,1.4799999999999995,0.5699999999999994,0.8999999999999995,0.25,0.25,1.21
1997-01-31,1.1099999999999994,1.38,0.5899999999999999,0.9199999999999999,0.27000000000000046,0.2699999999999996,1.3499999999999996
1997-02-07,1.0300000000000002,1.29,0.5699999999999994,0.9199999999999999,0.2599999999999998,0.29000000000000004,1.3100000000000005
1997-02-14,0.9700000000000006,1.1800000000000006,0.4900000000000002,0.8499999999999996,0.20999999999999996,0.25,1.37
1997-02-21,1.0700000000000003,1.2700000000000005,0.5100000000000007,0.8900000000000006,0.20000000000000018,0.2699999999999996,1.1999999999999993
