Date,Dow_Jones,Gold,Real_Estate,SP500,Materials,Energy,Financials,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ
2013-07-05,1.1607774806931828,0.2812447468788336,1.8620224910122984,1.0155707735552104,1.4717437523619257,2.087142938663548,0.9449270422681583,1.2479678385362847,0.6934517466648485,0.9023226470740512,1.0253089883610071,1.1103952699788144,1.410441224019118,1.2504918242615055
2013-07-08,1.1673986954289841,0.2590414943536852,1.8659703086854242,1.0212752833748389,1.477425484244959,2.093646034949712,0.9524951370060782,1.2507392381503502,0.6928101552706678,0.91231532483205,1.0396718790149384,1.1159949934556617,1.4197889359652578,1.2520582514686704
2013-07-09,1.1724636649724252,0.27301508858026646,1.8786744141400826,1.0284729477182217,1.4928338379426649,2.1038351161284674,0.9610078006473187,1.2647881450158167,0.6966615417803659,0.91973550101803,1.046885675449119,1.1188821157667959,1.4237332680308394,1.2576338265196867
2013-07-10,1.1719407825968569,0.27172342563995266,1.8786744141400826,1.028836060302036,1.4925806928232568,2.0976852228908105,0.9550496770613841,1.2645608155746833,0.6998582613682114,0.9209629368624969,1.052455645337312,1.1254623859737896,1.424757938768457,1.2623423812370929
2013-07-11,1.1828764270358767,0.3484803546736833,1.9063029264236362,1.0424570716595862,1.5087711466122804,2.1057295146780075,0.9645402056338517,1.280462892325828,0.716747879150528,0.9366568492156456,1.068546772016382,1.1383327573576403,1.4390924626807686,1.2786854545800357
2013-07-12,1.1815160507237192,0.32445168136184277,1.8997632009981844,1.0428749494555825,1.5052858219528127,2.11137736247597,0.9714674241476224,1.2744253479477468,0.717374793079451,0.9368984254637737,1.0716621405990958,1.1443834099715269,1.443803112397203,1.2847721518943114
2013-07-15,1.1845640810270635,0.3211688768180685,1.9034202637616695,1.0466951187764075,1.5077839637348438,2.1105225780580072,0.9758899899582134,1.278024842301787,0.7201935889338089,0.9383464621135801,1.0879659536170532,1.1453857721196539,1.441291474558334,1.2868304150297343
2013-07-16,1.1823656824007176,0.3771589925409684,1.9018169698984264,1.0429489013806639,1.5003082138718355,2.1044132628713355,0.9719761604495436,1.2726449141446343,0.7208182120680366,0.9347312485278235,1.0826182636683583,1.1395778396046659,1.4359197066309002,1.2843383803300648
2013-07-17,1.183272745786962,0.34713941533178305,1.9070725818545142,1.0455155898161745,1.5095978683519684,2.108838855245649,0.9763966235220236,1.2755745501065028,0.7217543566087536,0.9366663463519399,1.082106788189369,1.1421968688063289,1.4364259752633393,1.28753415634785
2013-07-18,1.1891002342446724,0.3431201078696906,1.913316772879834,1.0509936016460875,1.510095268134181,2.1194877506351126,0.9895994414806264,1.2856869431609999,0.7192598273854262,0.9400465097764866,1.0908156547570338,1.1450092902536484,1.4421613637001127,1.2878887351004469
2013-07-19,1.1890101230638042,0.386703871914559,1.912306792490777,1.052769928521381,1.5165596376966117,2.1334151746514585,0.9900820248024649,1.2959208783138676,0.7023794585436441,0.945821131471103,1.091069582490019,1.1582333609733482,1.4413228189894067,1.2813342941036328
2013-07-22,1.1889453460355892,0.4478018880577659,1.9151959257056614,1.0547211359207032,1.5175474415746464,2.1301901390790197,0.996835888970091,1.2965812311005946,0.7052412064023875,0.9436682435270515,1.0900539953388657,1.1631769644976169,1.4406513479984775,1.2848964942239334
2013-07-23,1.1905581626288733,0.48096528316524045,1.9147639529783178,1.0525967990149856,1.5205094203729086,2.131867760673666,0.9930024286872043,1.2959213140919035,0.7011195053065298,0.9417503708778606,1.0925952088632753,1.159634837149542,1.4393072868451044,1.279030498129896
2013-07-24,1.1888842323403188,0.4315825381198163,1.8953087639240356,1.0489310360832045,1.5111588555857085,2.1207420063742672,0.9857876438350233,1.2882133560471059,0.7078054895828583,0.9352645059737212,1.0773863083660329,1.1580551091586524,1.4359433715203578,1.2791227175274824
2013-07-25,1.189012835209276,0.44122996002559123,1.8941330062076682,1.0513638194292543,1.520597678699953,2.127395641757304,0.9867565511066174,1.28865721470319,0.7084377369295585,0.9405833170341311,1.0866526871915254,1.1629996031491994,1.437293493821411,1.2862715171285202
2013-07-26,1.1892712175291027,0.45482792882622947,1.896781614117902,1.052429734819639,1.516906482649248,2.124872284327332,0.9857885817076126,1.2853295480043725,0.7112822303560331,0.9393811504551681,1.0902230885387665,1.1694949150587945,1.4404957562246212,1.2884822108319471
2013-07-29,1.187788744924189,0.44213756507090907,1.8888567024249157,1.0493548424910908,1.5225871630770735,2.11655885535766,0.9785208851172194,1.2826592008347146,0.7097065383710282,0.937214028937084,1.0920019380058532,1.166561482218595,1.4352877545747846,1.2846019453933037
2013-07-30,1.1876593348223046,0.43589452744212487,1.887673135078962,1.0493548424910908,1.5201312383685026,2.114615269511221,0.9780328848434968,1.2868992798224648,0.714757222386887,0.9362490230962592,1.095299649455331,1.1667578882938912,1.432754338220868,1.289417006391832
2013-07-31,1.1872076429856382,0.43330746654523034,1.8738993513441167,1.0500667050066164,1.5166846390269204,2.117901803840538,0.9785211233777577,1.2904547808703821,0.7113021674702166,0.9360073302462005,1.0879670620570492,1.1671498353875995,1.43800304764299,1.2921545229658877
2013-08-01,1.1939885665778365,0.40292602167655134,1.8683431996074384,1.0616248618072177,1.5240960967250032,2.1341599146482237,0.9946265839694891,1.307505191841988,0.7220176054304283,0.9442213956452806,1.0963730328776726,1.1734218573651425,1.4534993425822595,1.3057686526469376
2013-08-02,1.1959778887313888,0.3807632554513918,1.8639636770352344,1.0633241246109777,1.5297354651184791,2.129742591325255,0.9941462505646373,1.3094646219128467,0.7263828777441143,0.9447010771584897,1.09510986217715,1.1738114697764546,1.460631469437251,1.3095366279915068
2013-08-05,1.193352768932706,0.37451074188320577,1.8633571444811725,1.061862147865425,1.5270537419866672,2.127344274546055,0.9922241297389054,1.3055533257166902,0.7285562317218598,0.9454194870464544,1.0885345895297232,1.1724487051550971,1.4584903251005419,1.3104472612058244
2013-08-06,1.1873184031409312,0.3194577809154442,1.8598664808547167,1.0561791174808195,1.5177621651841573,2.1212136205958467,0.9830763024399454,1.298136623267116,0.7232899693953908,0.9442224855670144,1.0834426363041407,1.1677691476812677,1.454364297854248,1.3030873099473461
2013-08-07,1.185316992404771,0.3157124580230294,1.8557547246008799,1.052938874768218,1.5182564402330772,2.1177059061478865,0.9762734881876056,1.2965978388150048,0.7207984113245527,0.9394301589593017,1.0880482880179798,1.168552974025512,1.4455809308065626,1.2998792500573455
2013-08-08,1.1862876802308013,0.40176065987532616,1.8566717526781409,1.056603446761431,1.5330560360635392,2.1231675995254307,0.9787197355669357,1.3012202960314785,0.7239208948212195,0.9447275539270792,1.091868982073181,1.168552974025512,1.452268479623216,1.3040144624353882
2013-08-09,1.1825376379268304,0.41983778699831553,1.8661449899552691,1.0537174508599731,1.5388904901250957,2.120149882117633,0.9753035262853226,1.297933560415562,0.7189408137126155,0.9404160320374192,1.0850179488302731,1.16502921717863,1.450109627339175,1.3015588301644743
2013-08-12,1.1820186431439303,0.4780167818267794,1.8579715478853738,1.052536561653745,1.5374401689343964,2.115912155498541,0.9713857253364665,1.2992528523884712,0.7255096832158113,0.9375293562073799,1.0796529691057999,1.1609045215910045,1.4487777988951205,1.3042472311855384
2013-08-13,1.184680443608911,0.44874155036099794,1.8442376663834605,1.0554929770449035,1.541070394281774,2.117735995387708,0.9763020643632506,1.3036433877743296,0.7323458979089957,0.9382533225248708,1.074258169362568,1.1646520343086733,1.4487777988951205,1.308195511251251
2013-08-14,1.1774287063527433,0.5042767283391332,1.8420714061125756,1.0503637365080416,1.5389004739116634,2.1131238373859835,0.9723882348545808,1.2966489582081269,0.7314200194156264,0.9312619060378666,1.0678016287881507,1.1567921095283271,1.4377779633189993,1.304078217411143
2013-08-15,1.1630796636195342,0.5645554198731155,1.823153634935212,1.0363778050248726,1.5316499914543256,2.107636972438951,0.957653566635913,1.2854227452363216,0.7153558184244748,0.9152386000637273,1.055064360530999,1.1399572070285289,1.420251832908058,1.2868677363051988
2013-08-16,1.1615073328661079,0.5435235770520466,1.8000780495099165,1.0330719925030278,1.5238603765814134,2.103590895253064,0.9556594408486837,1.2867586757466747,0.7144138827069925,0.909316740084284,1.0434795488358108,1.1353237613834137,1.416649688107608,1.2859415087303865
2013-08-19,1.1564573924732255,0.5247251437511345,1.786488004470299,1.0266795281678815,1.5160093791216132,2.0877101818596246,0.9426725022813071,1.2814232058708117,0.7112713434316252,0.9048495905591344,1.0349558651920692,1.1371453201888224,1.4123463867595656,1.2821416815705469
2013-08-20,1.1565243267980285,0.5623577830225029,1.809941803052727,1.0315960857994033,1.5216969688775597,2.09383959899364,0.9522875471275528,1.2832108253105547,0.7128476700948952,0.9050985036458244,1.0443591730712645,1.1399736238632718,1.4225466117732803,1.2889679242671739
2013-08-21,1.149111674620121,0.516198968826168,1.807858570350965,1.0254357561866374,1.5140749378494303,2.08836880549329,0.94527018909477,1.2762941759650488,0.7106443550325736,0.897372016546769,1.0329135421899962,1.1339301046968135,1.4139893543075122,1.285148993925747
2013-08-22,1.1542249974022734,0.5314081055140575,1.8134792179793524,1.034550787803512,1.5259676268492488,2.103246304138639,0.956880616487703,1.2899992525860402,0.7150607849569799,0.9016424846880403,1.0385679958614344,1.1404156848910987,1.4240015797539236,1.2959607139018199
2013-08-23,1.1571033338038863,0.5576252644579748,1.825137071882235,1.0379234629645762,1.5340479908577915,2.1103903996327906,0.9578786745079354,1.2902209885291616,0.7222841455739124,0.9073951006861433,1.0468679455606371,1.1430331199468005,1.4241723232211292,1.3012043519850498
2013-08-26,1.1529655809296733,0.5665835404040788,1.8213484126573696,1.0342020398222131,1.5340479908577915,2.108677829804673,0.9513980481135159,1.288005138035789,0.7176069801937419,0.8957064618415718,1.0394328230380325,1.1444393046666186,1.4221218398650768,1.301144214388092
